name,email,phone,website,address,city,state,niche,rating,reviewCount,lastReviewDate,reviewsLink,competitorName,competitorReviewCount,lane,sourceQuery
Veterinary Emergency Center,surgery@criticalvet.com,+1 860-693-6992,http://www.vecofcanton.com/,"135 Dowd Ave #2471, Canton, CT 06019",Canton,Connecticut,Emergency veterinarian service,4.5,557,,https://search.google.com/local/reviews?placeid=ChIJ0TwxtaGo54kRH5JASWfhylY&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
Veterinary Emergency Center,info@vecofcanton.com,+1 860-693-6992,http://www.vecofcanton.com/,"135 Dowd Ave #2471, Canton, CT 06019",Canton,Connecticut,Emergency veterinarian service,4.5,557,,https://search.google.com/local/reviews?placeid=ChIJ0TwxtaGo54kRH5JASWfhylY&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
Connecticut Veterinary Center,r.perez@ctvetcenter.com,+1 860-233-8564,http://ctvetcenter.com/,"470 Oakwood Ave, West Hartford, CT 06110",West Hartford,Connecticut,Emergency veterinarian service,3.7,479,,https://search.google.com/local/reviews?placeid=ChIJR7bFd9es54kRDYzVFmLF-YY&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
Connecticut Veterinary Center,c.holder@ctvetcenter.com,+1 860-233-8564,http://ctvetcenter.com/,"470 Oakwood Ave, West Hartford, CT 06110",West Hartford,Connecticut,Emergency veterinarian service,3.7,479,,https://search.google.com/local/reviews?placeid=ChIJR7bFd9es54kRDYzVFmLF-YY&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
Connecticut Veterinary Center,webmaster@veternet.com,+1 860-233-8564,http://ctvetcenter.com/,"470 Oakwood Ave, West Hartford, CT 06110",West Hartford,Connecticut,Emergency veterinarian service,3.7,479,,https://search.google.com/local/reviews?placeid=ChIJR7bFd9es54kRDYzVFmLF-YY&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
VCA Shoreline Veterinary Referral and Emergency Center,trina@foothillvet.com,+1 203-929-8600,https://vcahospitals.com/shoreline%3Futm_source%3Dmaps%26utm_medium%3Dorganic%26utm_campaign%3DAU_733,"895 Bridgeport Ave, Shelton, CT 06484",Shelton,Connecticut,Emergency veterinarian service,3.2,454,,https://search.google.com/local/reviews?placeid=ChIJzaPFugEL6IkR2j15_VGMMVE&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
VCA Shoreline Veterinary Referral and Emergency Center,justina_marie54@hotmail.com,+1 203-929-8600,https://vcahospitals.com/shoreline%3Futm_source%3Dmaps%26utm_medium%3Dorganic%26utm_campaign%3DAU_733,"895 Bridgeport Ave, Shelton, CT 06484",Shelton,Connecticut,Emergency veterinarian service,3.2,454,,https://search.google.com/local/reviews?placeid=ChIJzaPFugEL6IkR2j15_VGMMVE&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
VCA Shoreline Veterinary Referral and Emergency Center,mooschue@gmail.com,+1 203-929-8600,https://vcahospitals.com/shoreline%3Futm_source%3Dmaps%26utm_medium%3Dorganic%26utm_campaign%3DAU_733,"895 Bridgeport Ave, Shelton, CT 06484",Shelton,Connecticut,Emergency veterinarian service,3.2,454,,https://search.google.com/local/reviews?placeid=ChIJzaPFugEL6IkR2j15_VGMMVE&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
Central Hospital For Veterinary Medicine,ravenribbs@gmail.com,+1 203-865-0878,http://www.centralpetvet.com/,"4 Devine St, North Haven, CT 06473",North Haven,Connecticut,Emergency veterinarian service,3.6,707,,https://search.google.com/local/reviews?placeid=ChIJs6DUhM_Z54kRpNm4FYvYVqs&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
Central Hospital For Veterinary Medicine,mpapero3@aol.com,+1 203-865-0878,http://www.centralpetvet.com/,"4 Devine St, North Haven, CT 06473",North Haven,Connecticut,Emergency veterinarian service,3.6,707,,https://search.google.com/local/reviews?placeid=ChIJs6DUhM_Z54kRpNm4FYvYVqs&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
Central Hospital For Veterinary Medicine,twilightgo@aol.com,+1 203-865-0878,http://www.centralpetvet.com/,"4 Devine St, North Haven, CT 06473",North Haven,Connecticut,Emergency veterinarian service,3.6,707,,https://search.google.com/local/reviews?placeid=ChIJs6DUhM_Z54kRpNm4FYvYVqs&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
Pieper Memorial Veterinary Center,internship@piepervet.com,+1 860-467-7405,https://pieperveterinary.com/locations/middletown-pieper-memorial/,"730 Randolph Rd, Middletown, CT 06457",Middletown,Connecticut,Emergency veterinarian service,4.1,1498,,https://search.google.com/local/reviews?placeid=ChIJMzbG3Io15okRQykS1ZBPB40&q=*&authuser=0&hl=en&gl=US,,,relay,"emergency veterinary, Connecticut, USA"
