name,email,phone,website,address,city,state,niche,rating,reviewCount,lastReviewDate,reviewsLink,competitorName,competitorReviewCount,lane,sourceQuery
Milford Med Spa,hello@hhp.sprucecare.com,+1 203-701-6161,http://milfordmedspa.com/,"99 Cherry St Suite F, Milford, CT 06460",Milford,Connecticut,Medical spa,4.9,373,,https://search.google.com/local/reviews?placeid=ChIJa41x81Z16IkRUNRPJwnGBJY&q=*&authuser=0&hl=en&gl=US,,,reviews,"med spa, Connecticut, USA"
Milford Med Spa,frontdesk@holistichealingpartners.com,+1 203-701-6161,http://milfordmedspa.com/,"99 Cherry St Suite F, Milford, CT 06460",Milford,Connecticut,Medical spa,4.9,373,,https://search.google.com/local/reviews?placeid=ChIJa41x81Z16IkRUNRPJwnGBJY&q=*&authuser=0&hl=en&gl=US,,,reviews,"med spa, Connecticut, USA"
Pure Skin MedSpa,jenna@ctskin.com,+1 860-854-4445,https://www.ctskin.com/newpaged154add3,"31 Liberty St Suite 110, Southington, CT 06489",Southington,Connecticut,Medical spa,4.9,840,,https://search.google.com/local/reviews?placeid=ChIJP-JlkJe354kRef6ZZzbEZh4&q=*&authuser=0&hl=en&gl=US,,,reviews,"med spa, Connecticut, USA"
Pure Skin MedSpa,info@ctskin.com,+1 860-854-4445,https://www.ctskin.com/newpaged154add3,"31 Liberty St Suite 110, Southington, CT 06489",Southington,Connecticut,Medical spa,4.9,840,,https://search.google.com/local/reviews?placeid=ChIJP-JlkJe354kRef6ZZzbEZh4&q=*&authuser=0&hl=en&gl=US,,,reviews,"med spa, Connecticut, USA"
Pure Skin MedSpa,jennifer@ctskin.com,+1 860-854-4445,https://www.ctskin.com/newpaged154add3,"31 Liberty St Suite 110, Southington, CT 06489",Southington,Connecticut,Medical spa,4.9,840,,https://search.google.com/local/reviews?placeid=ChIJP-JlkJe354kRef6ZZzbEZh4&q=*&authuser=0&hl=en&gl=US,,,reviews,"med spa, Connecticut, USA"
Samara MedSpa Avon,michelle@samaramedspa.com,+1 860-996-4096,https://samaramedspa.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp,"380 W Main St, Avon, CT 06001",Avon,Connecticut,Medical spa,4.8,390,,https://search.google.com/local/reviews?placeid=ChIJk-BzR5Cv54kR7Z17Hetyy7Q&q=*&authuser=0&hl=en&gl=US,,,reviews,"med spa, Connecticut, USA"
Samara MedSpa Avon,info@samaramedspa.com,+1 860-996-4096,https://samaramedspa.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp,"380 W Main St, Avon, CT 06001",Avon,Connecticut,Medical spa,4.8,390,,https://search.google.com/local/reviews?placeid=ChIJk-BzR5Cv54kR7Z17Hetyy7Q&q=*&authuser=0&hl=en&gl=US,,,reviews,"med spa, Connecticut, USA"
Samara MedSpa Avon,christian@samaramedspa.com,+1 860-996-4096,https://samaramedspa.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp,"380 W Main St, Avon, CT 06001",Avon,Connecticut,Medical spa,4.8,390,,https://search.google.com/local/reviews?placeid=ChIJk-BzR5Cv54kR7Z17Hetyy7Q&q=*&authuser=0&hl=en&gl=US,,,reviews,"med spa, Connecticut, USA"
Blush Med Spa,blushmedspact@gmail.com,+1 860-430-4387,http://blushmedspact.com/,"100 Sycamore St Suite 1, top floor, Glastonbury, CT 06033",Glastonbury,Connecticut,Medical spa,4.8,255,,https://search.google.com/local/reviews?placeid=ChIJ0xVZsGdR5okR_h3nvAEhEYQ&q=*&authuser=0&hl=en&gl=US,,,reviews,"med spa, Connecticut, USA"
Blush Med Spa,blush.institute@gmail.com,+1 860-430-4387,http://blushmedspact.com/,"100 Sycamore St Suite 1, top floor, Glastonbury, CT 06033",Glastonbury,Connecticut,Medical spa,4.8,255,,https://search.google.com/local/reviews?placeid=ChIJ0xVZsGdR5okR_h3nvAEhEYQ&q=*&authuser=0&hl=en&gl=US,,,reviews,"med spa, Connecticut, USA"
